sale_date,product,category,region,quantity,amount,stock_quantity
2014-09-25,Plantronics Encore H101 Dual Earpieces Headset,Technology,South,2,89.9,125
2014-09-25,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,East,3,437.85,176
2014-09-25,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Central,4,603.92,36
2014-09-25,KeyTronic E03601U1 - Keyboard - Beige,Technology,Central,4,72.0,153
2014-09-25,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,South,3,12.72,98
2014-09-25,Self-Adhesive Removable Labels,Office Supplies,South,5,15.75,97
2014-09-25,12-1/2 Diameter Round Wall Clock,Furniture,West,10,199.8,126
2014-09-26,Global Ergonomic Managers Chair,Furniture,East,3,488.65,226
2014-09-26,Iris Project Case,Office Supplies,West,5,39.9,167
2014-09-26,Security-Tint Envelopes,Office Supplies,East,4,24.45,79
2014-09-26,Compact Automatic Electric Letter Opener,Office Supplies,East,2,190.9,37
2014-09-26,Newell 311,Office Supplies,East,6,10.61,76
2014-09-26,Eldon Wave Desk Accessories,Furniture,East,8,47.12,125
2014-09-26,Newell 333,Office Supplies,East,2,5.56,86
2014-09-26,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,East,5,119.96,53
2014-09-26,Steel Personal Filing/Posting Tote,Office Supplies,South,5,177.55,149
2014-09-26,ACCOHIDE Binder by Acco,Office Supplies,Central,2,8.26,15
2014-09-26,"Global Leather Task Chair, Black",Furniture,Central,3,269.97,27
2014-09-26,"Avery Address/Shipping Labels for Typewriters, 4' x 2'",Office Supplies,East,2,20.7,239
2014-09-26,Avery Metallic Poly Binders,Office Supplies,East,5,8.6,162
2014-09-27,Prang Drawing Pencil Set,Office Supplies,West,1,2.22,187
2014-09-27,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,West,3,931.18,172
2014-09-27,"Wilson Jones Hanging View Binder, White, 1'",Office Supplies,West,3,17.04,45
2014-09-27,Staples,Office Supplies,West,6,71.88,71
2014-09-27,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,South,4,419.14,235
2014-09-27,Stackable Trays,Furniture,West,3,9.24,182
2014-09-27,Xerox 1895,Office Supplies,West,6,35.88,246
2014-09-29,Xerox 220,Office Supplies,South,2,10.37,213
2014-09-29,Staples,Office Supplies,Central,1,1.74,84
2014-09-29,GBC Standard Plastic Binding Systems Combs,Office Supplies,East,1,2.66,25
2014-09-29,Longer-Life Soft White Bulbs,Furniture,West,3,9.24,231
2014-09-29,Dana Halogen Swing-Arm Architect Lamp,Furniture,West,1,32.78,84
2014-09-29,Lenovo 17-Key USB Numeric Keypad,Technology,West,2,54.38,152
2014-09-29,GBC DocuBind P50 Personal Binding Machine,Office Supplies,West,4,76.78,232
2014-09-29,Xerox 1992,Office Supplies,West,3,14.35,64
2014-09-29,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,West,2,147.18,133
2014-09-29,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,West,2,209.79,150
2014-09-30,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,East,1,63.69,114
2014-09-30,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8' Cut, 8'L",Office Supplies,West,7,97.3,63
2014-09-30,Logitech G700s Rechargeable Gaming Mouse,Technology,East,3,239.98,86
2014-09-30,Riverside Furniture Stanwyck Manor Table Series,Furniture,East,2,344.22,170
2014-09-30,Advantus Plastic Paper Clips,Office Supplies,West,7,35.0,106
2014-09-30,Xerox 227,Office Supplies,East,3,15.55,150
2014-09-30,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,East,4,21.25,95
2014-09-30,Xerox 1928,Office Supplies,East,2,8.45,157
2014-09-30,Newell 334,Office Supplies,West,5,99.2,76
2014-09-30,#10- 4 1/8' x 9 1/2' Recycled Envelopes,Office Supplies,Central,4,27.97,234
2014-09-30,Avery 499,Office Supplies,Central,2,7.97,145
2014-09-30,Carina Media Storage Towers in Natural & Black,Office Supplies,South,5,243.92,86
2014-09-30,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,East,3,7.98,206
2014-09-30,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,West,2,97.84,224
2014-09-30,Wasp CCD Handheld Bar Code Reader,Technology,Central,3,336.51,148
2014-09-30,Howard Miller 13-3/4' Diameter Brushed Chrome Round Wall Clock,Furniture,West,1,51.75,56
2014-09-30,Speediset Carbonless Redi-Letter 7' x 8 1/2',Office Supplies,East,5,51.55,102
2014-09-30,Binding Machine Supplies,Office Supplies,West,2,46.67,150
2014-09-30,Staples,Office Supplies,East,3,23.34,90
2014-09-30,"Leather Task Chair, Black",Furniture,West,1,72.78,44
2014-09-30,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,East,2,51.17,171
2014-10-01,GBC Instant Report Kit,Office Supplies,Central,9,11.65,209
2014-10-01,Xerox 1882,Office Supplies,West,3,167.94,87
2014-10-01,Green Bar Computer Printout Paper,Office Supplies,East,3,164.88,114
2014-10-01,Razer Kraken PRO Over Ear PC and Music Headset,Technology,West,2,159.98,46
2014-10-01,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4'X8 1/2', 300/Messages",Office Supplies,West,2,11.76,167
2014-10-01,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,East,7,20.66,178
2014-10-01,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,West,1,3.89,169
2014-10-02,Personal Creations Ink Jet Cards and Labels,Office Supplies,West,8,91.84,134
2014-10-02,Storex Dura Pro Binders,Office Supplies,West,13,61.78,49
2014-10-02,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,West,5,104.75,175
2014-10-02,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,West,2,241.96,83
2014-10-02,"GBC White Gloss Covers, Plain Front",Office Supplies,West,7,81.09,90
2014-10-02,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,West,1,1.44,133
2014-10-02,Design Ebony Sketching Pencil,Office Supplies,Central,6,6.67,90
2014-10-02,"Metal Folding Chairs, Beige, 4/Carton",Furniture,West,4,108.61,136
2014-10-02,Xerox 1915,Office Supplies,Central,1,104.85,244
2014-10-02,Hon Every-Day Series Multi-Task Chairs,Furniture,West,3,451.15,108
2014-10-02,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,East,11,1704.89,56
2014-10-02,Xerox 222,Office Supplies,West,3,19.44,30
2014-10-03,Eldon 500 Class Desk Accessories,Furniture,South,1,9.66,20
2014-10-03,"Eldon Image Series Desk Accessories, Ebony",Furniture,South,2,19.76,89
2014-10-03,i.Sound Portable Power - 8000 mAh,Technology,West,2,84.78,39
2014-10-03,"Performers Binder/Pad Holder, Black",Office Supplies,West,5,112.12,111
2014-10-03,Xerox 1907,Office Supplies,East,4,49.12,44
2014-10-03,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Central,6,21.98,76
2014-10-03,Ibico Plastic Spiral Binding Combs,Office Supplies,South,3,27.36,176
2014-10-03,Berol Giant Pencil Sharpener,Office Supplies,West,7,95.14,86
2014-10-03,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,West,11,369.16,147
2014-10-03,Dax Clear Box Frame,Furniture,West,2,17.46,100
2014-10-03,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,West,6,217.76,245
2014-10-03,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,West,7,22.64,116
2014-10-03,Tennsco Double-Tier Lockers,Office Supplies,West,7,1575.14,91
2014-10-03,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Central,2,15.22,144
2014-10-03,Staples,Office Supplies,West,3,8.94,27
2014-10-03,Plantronics 81402,Technology,East,1,65.99,168
2014-10-03,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,South,7,2314.12,193
2014-10-03,Acme Softgrip Scissors,Office Supplies,West,6,39.07,24
2014-10-03,"Master Caster Door Stop, Gray",Furniture,South,2,10.16,57
2014-10-03,Nu-Dell Leatherette Frames,Furniture,Central,11,157.74,241
2014-10-03,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Central,7,56.98,40
2014-10-03,Avery Durable Binders,Office Supplies,Central,1,2.88,133
2014-10-03,Lock-Up Easel 'Spel-Binder',Office Supplies,South,4,34.24,74
2014-10-03,Xerox 1996,Office Supplies,South,4,20.74,248
2014-10-03,GBC Durable Plastic Covers,Office Supplies,Central,3,58.05,37
2014-10-03,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,South,2,11.81,133
2014-10-04,X-Rack File for Hanging Folders,Office Supplies,East,2,22.58,172
2014-10-04,Colorific Watercolor Pencils,Office Supplies,Central,5,20.64,74
2014-10-04,Xerox 208,Office Supplies,South,3,15.55,141
2014-10-04,GBC DocuBind TL300 Electric Binding System,Office Supplies,Central,2,1793.98,65
2014-10-04,Hoover Portapower Portable Vacuum,Office Supplies,South,5,17.92,167
2014-10-04,Logitech G19 Programmable Gaming Keyboard,Technology,East,3,371.97,2
2014-10-04,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,East,3,6.63,246
2014-10-04,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,West,3,171.29,116
2014-10-04,Magnifier Swing Arm Lamp,Furniture,East,4,83.92,98
2014-10-05,24-Hour Round Wall Clock,Furniture,East,1,19.98,224
2014-10-06,KI Adjustable-Height Table,Furniture,West,3,206.35,151
2014-10-06,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,West,4,15.8,18
2014-10-06,"Square Credit Card Reader, 4 1/2' x 4 1/2' x 1', White",Technology,West,1,7.99,145
2014-10-06,Staples,Office Supplies,West,5,14.9,191
2014-10-06,Motorola HK250 Universal Bluetooth Headset,Technology,East,7,160.93,240
2014-10-06,Global Deluxe High-Back Office Chair in Storm,Furniture,West,4,435.17,115
2014-10-06,DAX Clear Channel Poster Frame,Furniture,West,5,72.9,124
2014-10-06,Samsung HM1900 Bluetooth Headset,Technology,East,4,87.8,87
2014-10-06,Xerox 1951,Office Supplies,West,2,61.96,236
2014-10-06,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,East,4,5199.96,34
2014-10-06,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2'",Office Supplies,West,5,39.92,189
2014-10-06,"Global High-Back Leather Tilter, Burgundy",Furniture,East,2,221.38,0
2014-10-06,Tuf-Vin Binders,Office Supplies,East,3,75.79,227
2014-10-06,Avery Hole Reinforcements,Office Supplies,West,4,19.94,152
2014-10-06,Logitech MX Performance Wireless Mouse,Technology,West,2,63.82,172
2014-10-07,Space Solutions HD Industrial Steel Shelving.,Office Supplies,East,3,344.91,176
2014-10-07,Xerox 1893,Office Supplies,East,1,40.99,125
2014-10-07,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4'X8 1/2', 200/Messages",Office Supplies,East,3,17.04,234
2014-10-07,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,East,4,319.96,225
2014-10-07,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,West,2,9.34,88
2014-10-07,Xerox 217,Office Supplies,East,1,6.48,143
2014-10-07,Adjustable Depth Letter/Legal Cart,Office Supplies,Central,2,290.34,225
2014-10-07,Xerox 1886,Office Supplies,East,3,143.7,220
2014-10-07,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,West,2,37.94,146
2014-10-07,Staples,Office Supplies,Central,2,19.15,150
2014-10-07,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,West,4,227.84,210
2014-10-07,36X48 HARDFLOOR CHAIRMAT,Furniture,West,2,41.96,24
2014-10-08,"Square Credit Card Reader, 4 1/2' x 4 1/2' x 1', White",Technology,West,10,79.92,15
2014-10-08,Adjustable Depth Letter/Legal Cart,Office Supplies,South,4,580.67,181
2014-10-08,Motorola HK250 Universal Bluetooth Headset,Technology,West,7,128.74,242
2014-10-08,Logitech G19 Programmable Gaming Keyboard,Technology,West,9,1115.91,72
2014-10-08,Staples,Office Supplies,South,3,18.94,128
2014-10-08,Toshiba IPT2010-SD IP Telephone,Technology,South,2,222.38,41
2014-10-08,"Performers Binder/Pad Holder, Black",Office Supplies,South,6,50.45,146
2014-10-08,KI Adjustable-Height Table,Furniture,South,3,154.76,224
2014-10-08,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,West,2,307.67,161
2014-10-08,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Central,2,85.52,79
2014-10-08,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Central,5,4.24,235
2014-10-09,Logitech Illuminated - Keyboard,Technology,West,4,239.96,103
2014-10-09,KeyTronic E03601U1 - Keyboard - Beige,Technology,West,2,36.0,182
2014-10-09,Digium D40 VoIP phone,Technology,West,1,103.19,145
2014-10-09,Tennsco Commercial Shelving,Office Supplies,West,2,40.68,33
2014-10-09,Office Star - Ergonomically Designed Knee Chair,Furniture,East,2,145.76,88
2014-10-09,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,East,1,42.76,124
2014-10-10,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,South,4,10.82,44
2014-10-10,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,East,3,314.35,133
2014-10-10,"Wirebound Message Books, 2 7/8' x 5', 3 Forms per Page",Office Supplies,West,5,35.2,20
2014-10-10,Nu-Dell Leatherette Frames,Furniture,East,4,45.89,121
2014-10-10,Pressboard Data Binders by Wilson Jones,Office Supplies,East,3,12.82,69
2014-10-10,"Bevis Oval Conference Table, Walnut",Furniture,Central,5,652.45,95
2014-10-10,Hon 61000 Series Interactive Training Tables,Furniture,Central,3,66.64,104
2014-10-10,Durable Pressboard Binders,Office Supplies,East,6,18.24,47
2014-10-10,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,East,2,18.98,234
2014-10-10,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Central,7,67.14,38
2014-10-10,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Central,3,254.06,30
2014-10-11,Hon Comfortask Task/Swivel Chairs,Furniture,Central,3,239.36,233
2014-10-13,Xerox 1993,Office Supplies,Central,2,10.37,9
2014-10-13,"Global Stack Chair without Arms, Black",Furniture,Central,14,254.6,29
2014-10-13,Chromcraft 48' x 96' Racetrack Double Pedestal Table,Furniture,East,3,673.34,248
2014-10-13,SanDisk Cruzer 64 GB USB Flash Drive,Technology,West,12,435.84,243
2014-10-13,Newell 343,Office Supplies,West,2,5.88,17
2014-10-13,Xerox 1989,Office Supplies,South,2,7.97,187
2014-10-13,Maxell 4.7GB DVD-R 5/Pack,Technology,West,1,0.99,87
2014-10-13,Canvas Sectional Post Binders,Office Supplies,West,5,101.84,243
2014-10-13,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,West,5,595.0,124
2014-10-13,Logitech Wireless Touch Keyboard K400,Technology,Central,2,39.98,72
2014-10-13,Xerox 1952,Office Supplies,East,2,9.96,222
2014-10-13,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,East,5,2154.9,14
2014-10-13,DAX Two-Tone Silver Metal Document Frame,Furniture,East,2,40.48,3
2014-10-13,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,East,5,17.9,190
2014-10-13,GBC Twin Loop Wire Binding Elements,Office Supplies,West,3,79.87,167
2014-10-13,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,East,3,45.0,8
2014-10-13,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Central,3,791.88,108
2014-10-13,Clarity 53712,Technology,Central,7,369.54,136
2014-10-14,"Adams Write n' Stick Phone Message Book, 11' X 5 1/4', 200 Messages",Office Supplies,East,4,18.18,153
2014-10-14,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,East,5,904.9,131
2014-10-14,GBC VeloBinder Electric Binding Machine,Office Supplies,Central,4,96.78,208
2014-10-14,Dax Clear Box Frame,Furniture,Central,3,10.48,15
2014-10-14,Avery 52,Office Supplies,South,3,11.07,142
2014-10-14,Bretford Rectangular Conference Table Tops,Furniture,South,4,1504.52,98
2014-10-14,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,East,2,11.65,120
2014-10-14,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,West,2,31.98,51
2014-10-14,Eldon Simplefile Box Office,Office Supplies,East,6,59.71,68
2014-10-14,Logitech Media Keyboard K200,Technology,West,6,209.94,246
2014-10-14,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,South,8,348.56,4
2014-10-14,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,West,5,5083.96,19
2014-10-14,Staples,Office Supplies,Central,3,63.31,78
2014-10-14,Avery 489,Office Supplies,East,3,24.84,145
2014-10-14,Xerox 231,Office Supplies,South,4,25.92,110
2014-10-15,Catalog Binders with Expanding Posts,Office Supplies,Central,1,13.46,1
2014-10-15,"GBC Twin Loop Wire Binding Elements, 9/16' Spine, Black",Office Supplies,Central,9,27.4,92
2014-10-15,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8' X 11'",Office Supplies,East,7,37.66,12
2014-10-15,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,West,2,9.46,3
2014-10-15,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,West,4,46.36,169
2014-10-16,Bush Advantage Collection Round Conference Table,Furniture,West,3,510.24,108
2014-10-16,Avery 478,Office Supplies,West,3,14.73,73
2014-10-16,Executive Impressions 14' Two-Color Numerals Wall Clock,Furniture,West,1,22.72,188
2014-10-16,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,West,5,152.65,94
2014-10-16,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,East,5,13.05,104
2014-10-16,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,West,2,11.68,7
2014-10-16,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,West,4,87.92,66
2014-10-16,Xerox 1919,Office Supplies,West,5,204.95,239
2014-10-17,Green Bar Computer Printout Paper,Office Supplies,West,7,307.78,190
2014-10-17,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,South,2,18.53,109
2014-10-17,Balt Solid Wood Round Tables,Furniture,South,7,1875.26,8
2014-10-17,Executive Impressions Supervisor Wall Clock,Furniture,East,13,547.3,221
2014-10-17,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,West,5,599.98,116
2014-10-17,Large Capacity Hanging Post Binders,Office Supplies,South,5,124.75,10
2014-10-18,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,East,2,49.96,98
2014-10-18,Economy #2 Pencils,Office Supplies,West,4,10.64,228
2014-10-18,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,West,1,52.79,41
2014-10-18,Xerox 1958,Office Supplies,East,2,12.96,140
2014-10-20,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,East,7,123.26,163
2014-10-20,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Central,3,328.4,119
2014-10-20,Staples,Office Supplies,Central,3,29.47,140
2014-10-20,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Central,3,16.68,11
2014-10-20,GBC DocuBind P400 Electric Binding System,Office Supplies,South,4,1633.19,36
2014-10-20,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Central,1,91.28,73
2014-10-20,Crate-A-Files,Office Supplies,East,3,32.7,247
2014-10-20,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,East,4,56.56,72
2014-10-20,"SlimView Poly Binder, 3/8'",Office Supplies,Central,2,2.07,51
2014-10-20,Anderson Hickey Conga Table Tops & Accessories,Furniture,West,2,24.37,198
2014-10-20,"Linden 10' Round Wall Clock, Black",Furniture,West,2,30.56,129
2014-10-20,Digium D40 VoIP phone,Technology,East,4,309.58,245
2014-10-20,Avery 518,Office Supplies,West,10,31.5,55
2014-10-20,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,West,2,8.96,59
2014-10-20,"It's Hot Message Books with Stickers, 2 3/4' x 5'",Office Supplies,East,4,23.68,22
